Site,Disinfection_Type,Pathogen,length,breadth_inf,breadth_eff,breadth_minCov_inf,breadth_minCov_eff,coverage_inf,coverage_eff,Nucl_Diversity_Pi_inf,Nucl_Diversity_Pi_eff,SNV_count_inf,SNV_count_eff,SNVs_Density_inf,SNVs_Density_eff,Delta_Breadth,Delta_MinCov,Delta_Coverage,Delta_Pi,Delta_SNV_Density,Group,Influent,Effluent,LRV,Site_ordered,Pathogen_key,Result_type,LRV_point_new,LRV_lower,LRV_upper,Influent_reads,Effluent_reads,Influent_status,Effluent_status,LRV_original,Point_LRV_difference,LRV_status,Model_eligibility,LRV_model
CZSC_UV,UV,Aeromonas_hydrophila,4744448,0.036174704,0.032624027,4.25761e-5,3.0562e-5,0.04368348,0.037995779,0.028514852,0.001915709,6,0,0.034959127,0,0.003550676,1.2014e-5,0.005687701,-0.026599143,-0.034959127,UV,1012680.118,484545.4828,0.320137735,CZSC_UV,Aeromonas hydrophila,Point estimate,0.320137734508018,0.320137734508018,0.320137734508018,4993,3243,Quantifiable,Quantifiable,0.320137735,-4.919819551751914e-10,Point estimate,Eligible_main_model,0.320137734508018
BXH_O3_Cl,O3_Cl,Aeromonas_hydrophila,4744448,0.133760134,0.032326838,1.45222e-4,2.33958e-5,0.168658187,0.036803228,0.015907112,0,15,0,0.023636266,0,0.101433296,1.21827e-4,0.13185496,-0.015907112,-0.023636266,O3_Cl,1211658.416,551206.8966,0.34206556,BXH_O3_Cl,Aeromonas hydrophila,Point estimate,0.34206556043514,0.34206556043514,0.34206556043514,16317,9591,Quantifiable,Quantifiable,0.34206556,4.3514003511546657e-10,Point estimate,Eligible_main_model,0.34206556043514
WFSW_UV,UV,Aliarcobacter_cryaerophilus,2108340,0.34821044,0.316757734,0.051912405,0.024801028,0.905845831,0.670266655,0.007747651,0.008152113,1106,439,1.506512329,0.657349966,0.031452707,0.027111377,0.235579176,4.04461e-4,-0.849162362,UV,5806463.008,2802349.009,0.316389442,WFSW_UV,Aliarcobacter cryaerophilus,Point estimate,0.316389441500077,0.316389441500077,0.316389441500077,49666,35573,Quantifiable,Quantifiable,0.316389442,-4.999230474034276e-10,Point estimate,Eligible_main_model,0.316389441500077
SZSG_UV,UV,Aliarcobacter_cryaerophilus,2108340,0.349033837,0.273943007,0.060682812,0.024684349,0.972833129,0.611757591,0.007776805,0.007239722,1256,449,1.706795383,0.777401678,0.07509083,0.035998463,0.361075538,-5.37082e-4,-0.929393705,UV,16119675.37,4280028.676,0.575909613,SZSG_UV,Aliarcobacter cryaerophilus,Point estimate,0.575909612725165,0.575909612725165,0.575909612725165,51087,32274,Quantifiable,Quantifiable,0.575909613,-2.748349325898402e-10,Point estimate,Eligible_main_model,0.575909612725165
SZFX_UV,UV,Aliarcobacter_cryaerophilus,2108340,0.232427882,0.238199247,0.008855782,0.01214842,0.42836829,0.458700684,0.006635271,0.006791592,150,237,0.306099335,0.471918838,-0.005771365,-0.003292638,-0.030332394,1.56321e-4,0.165819503,UV,3539867.617,3080693.536,0.060338523,SZFX_UV,Aliarcobacter cryaerophilus,Point estimate,0.0603385234178648,0.0603385234178648,0.0603385234178648,23771,24814,Quantifiable,Quantifiable,0.060338523,4.1786480525773934e-10,Point estimate,Eligible_main_model,0.0603385234178648
SZBH_UV_Cl,UV_Cl,Aliarcobacter_cryaerophilus,2108340,0.55294924,0.039260745,0.322602142,1.30434e-4,4.824950909,0.048799529,0.010715939,0,13794,0,11.83216747,0,0.513688494,0.322471708,4.77615138,-0.010715939,-11.83216747,UV_Cl,69051339.59,212556.2855,2.511698156,SZBH_UV_Cl,Aliarcobacter cryaerophilus,Point estimate,2.5116981563767,2.5116981563767,2.5116981563767,288031,2978,Quantifiable,Quantifiable,2.511698156,3.767000045229451e-10,Point estimate,Eligible_main_model,2.5116981563767
JXQ_O3,O3,Aliarcobacter_cryaerophilus,2108340,0.278074694,0.251706556,0.016500659,0.012298301,0.550901183,0.482916418,0.008426025,0.008135868,322,249,0.549229373,0.469206664,0.026368138,0.004202358,0.067984765,-2.90157e-4,-0.080022709,O3,21206452.7,7868186.041,0.430593408,JXQ_O3,Aliarcobacter cryaerophilus,Point estimate,0.430593407949759,0.430593407949759,0.430593407949759,30390,25498,Quantifiable,Quantifiable,0.430593408,-5.0241033555664665e-11,Point estimate,Eligible_main_model,0.430593407949759
JXQ_Cl,Cl,Aliarcobacter_cryaerophilus,2108340,0.282831991,0.38811482,0.025031541,0.087843042,0.628906628,1.20873768,0.007765001,0.008849376,467,2204,0.783154957,2.693461146,-0.105282829,-0.062811501,-0.579831052,0.001084375,1.910306189,Cl,6677895.02,8909628.71,-0.12522002,JXQ_Cl,Aliarcobacter cryaerophilus,Point estimate,-0.1252200186754,-0.1252200186754,-0.1252200186754,34146,65629,Quantifiable,Quantifiable,-0.12522002,1.3245999852529167e-9,Point estimate,Eligible_main_model,-0.1252200186754
GBD_UV_Cl,UV_Cl,Aliarcobacter_cryaerophilus,2108340,0.391549276,0.272231708,0.077588529,0.020318355,1.153463388,0.568999782,0.008757413,0.008015666,1746,423,2.115033088,0.736989008,0.119317567,0.057270175,0.584463606,-7.41747e-4,-1.37804408,UV_Cl,7114356.659,4814835.165,0.16955421,GBD_UV_Cl,Aliarcobacter cryaerophilus,Point estimate,0.169554209855244,0.169554209855244,0.169554209855244,63776,29210,Quantifiable,Quantifiable,0.16955421,-1.4475601273211678e-10,Point estimate,Eligible_main_model,0.169554209855244
GBD_UF,UF,Aliarcobacter_cryaerophilus,2108340,0.447176452,0.493465001,0.147747991,0.206871283,1.763016876,2.39999668,0.009681749,0.010387802,4228,6694,4.484514213,6.434113296,-0.046288549,-0.059123291,-0.636979804,7.06053e-4,1.949599083,UF,40395186.75,13311494.84,0.482102792,GBD_UF,Aliarcobacter cryaerophilus,Point estimate,0.482102792054348,0.482102792054348,0.482102792054348,91588,129314,Quantifiable,Quantifiable,0.482102792,5.434797056835805e-11,Point estimate,Eligible_main_model,0.482102792054348
GBD_O3,O3,Aliarcobacter_cryaerophilus,2108340,0.493465001,0.391549276,0.206871283,0.077588529,2.39999668,1.153463388,0.010387802,0.008757413,6694,1746,6.434113296,2.115033088,0.101915725,0.129282753,1.246533292,-0.001630389,-4.319080207,O3,13311494.84,7114356.659,0.272091195,GBD_O3,Aliarcobacter cryaerophilus,Point estimate,0.272091194573098,0.272091194573098,0.272091194573098,129314,63776,Quantifiable,Quantifiable,0.272091195,-4.269020137392942e-10,Point estimate,Eligible_main_model,0.272091194573098
CZSC_UV,UV,Aliarcobacter_cryaerophilus,2108340,0.629210659,0.531853022,0.369366421,0.254866862,6.144997012,3.111718698,0.013917175,0.01154759,21870,10093,16.48587732,9.000942633,0.097357637,0.114499559,3.033278314,-0.002369586,-7.484934691,UV,63691150.06,23333636.6,0.436096661,CZSC_UV,Aliarcobacter cryaerophilus,Point estimate,0.436096660988315,0.436096660988315,0.436096660988315,314028,156169,Quantifiable,Quantifiable,0.436096661,-1.168498631187731e-11,Point estimate,Eligible_main_model,0.436096660988315
BXH_O3_Cl,O3_Cl,Aliarcobacter_cryaerophilus,2108340,0.144519385,0.079615242,0.00652077,2.89327e-5,0.269738278,0.107570411,0.0131126,0.005245902,329,0,1.079764749,0,0.064904143,0.006491837,0.162167867,-0.007866699,-1.079764749,O3_Cl,4397524.752,397816.092,1.043525946,BXH_O3_Cl,Aliarcobacter cryaerophilus,Point estimate,1.04352594598683,1.04352594598683,1.04352594598683,59220,6922,Quantifiable,Quantifiable,1.043525946,-1.3169909607313455e-11,Point estimate,Eligible_main_model,1.04352594598683
WFSW_UV,UV,Bacteroides_fragilis,5241700,0.015205182,0.011953946,3.83463e-5,2.48011e-6,0.01984051,0.013062938,0,0,0,0,0,0,0.003251235,3.58662e-5,0.006777572,0,0,UV,400417.505,232314.5989,0.236436553,WFSW_UV,Bacteroides fragilis,Point estimate,0.236436552937084,0.236436552937084,0.236436552937084,3425,2949,Quantifiable,Quantifiable,0.236436553,-6.291600573860022e-11,Point estimate,Eligible_main_model,0.236436552937084
SZSG_UV,UV,Bacteroides_fragilis,5241700,0.010194212,0.008150028,4.78852e-5,4.36881e-5,0.012604499,0.009901368,0,0.001213003,0,0,0,0,0.002044184,4.19711e-6,0.002703131,0.001213003,0,UV,830169.4347,266159.0616,0.494025483,SZSG_UV,Bacteroides fragilis,Point estimate,0.494025482786542,0.494025482786542,0.494025482786542,2631,2007,Quantifiable,Quantifiable,0.494025483,-2.1345797351912663e-10,Point estimate,Eligible_main_model,0.494025482786542
SZFX_UV,UV,Bacteroides_fragilis,5241700,0.068742011,0.069963752,4.40315e-4,4.53288e-4,0.087078047,0.090691951,0.001760168,0.004565658,1,13,0.002775272,0.035448519,-0.001221741,-1.29729e-5,-0.003613904,0.00280549,0.032673247,UV,1490791.919,1282856.706,0.065238881,SZFX_UV,Bacteroides fragilis,Point estimate,0.0652388812535082,0.0652388812535082,0.0652388812535082,10011,10333,Quantifiable,Quantifiable,0.065238881,2.535082005428179e-10,Point estimate,Eligible_main_model,0.0652388812535082
JXQ_O3,O3,Bacteroides_fragilis,5241700,0.041218307,0.041512296,4.65498e-5,1.65595e-4,0.049080642,0.050997196,0.003934426,0.008886329,0,5,0,0.022978469,-2.93989e-4,-1.19045e-4,-0.001916554,0.004951903,0.022978469,O3,4061255.501,1817847.83,0.349102787,JXQ_O3,Bacteroides fragilis,Point estimate,0.349102786569514,0.349102786569514,0.349102786569514,5820,5891,Quantifiable,Quantifiable,0.349102787,-4.3048603570738914e-10,Point estimate,Eligible_main_model,0.349102786569514
JXQ_Cl,Cl,Bacteroides_fragilis,5241700,0.055659423,0.083881374,1.63306e-4,6.11252e-4,0.071746189,0.10726768,0.002120327,0.004825937,2,16,0.006855184,0.036390019,-0.028221951,-4.47946e-4,-0.035521491,0.00270561,0.029534835,Cl,1420416.785,1600309.364,-0.05178815,JXQ_Cl,Bacteroides fragilis,Point estimate,-0.0517881507938518,-0.0517881507938518,-0.0517881507938518,7263,11788,Quantifiable,Quantifiable,-0.05178815,-7.938518037375886e-10,Point estimate,Eligible_main_model,-0.0517881507938518
GBD_UV_Cl,UV_Cl,Bacteroides_fragilis,5241700,0.034522006,0.027144056,4.65498e-5,3.6057e-5,0.041975313,0.03314211,0.0056102,0.001469724,3,0,0.016578799,0,0.00737795,1.04928e-5,0.008833203,-0.004140476,-0.016578799,UV_Cl,778076.9834,878901.0989,-0.05291744,GBD_UV_Cl,Bacteroides fragilis,Point estimate,-0.0529174389877858,-0.0529174389877858,-0.0529174389877858,6975,5332,Quantifiable,Quantifiable,-0.05291744,1.0122142013457847e-9,Point estimate,Eligible_main_model,-0.0529174389877858
GBD_UF,UF,Bacteroides_fragilis,5241700,0.038303795,0.047745006,6.16212e-5,1.1294e-4,0.047578076,0.05891581,0.003154025,0.003547297,1,2,0.00498065,0.007991529,-0.009441212,-5.13192e-5,-0.011337734,3.93272e-4,0.003010879,UF,3221453.073,989040.958,0.512837532,GBD_UF,Bacteroides fragilis,Point estimate,0.51283753243116,0.51283753243116,0.51283753243116,7304,9608,Quantifiable,Quantifiable,0.512837532,4.3115999659448784e-10,Point estimate,Eligible_main_model,0.51283753243116
GBD_O3,O3,Bacteroides_fragilis,5241700,0.047745006,0.034522006,1.1294e-4,4.65498e-5,0.05891581,0.041975313,0.003547297,0.0056102,2,3,0.007991529,0.016578799,0.013223,6.63907e-5,0.016940496,0.002062903,0.00858727,O3,989040.9578,778076.9834,0.104191708,GBD_O3,Bacteroides fragilis,Point estimate,0.104191708330086,0.104191708330086,0.104191708330086,9608,6975,Quantifiable,Quantifiable,0.104191708,3.3008600019979184e-10,Point estimate,Eligible_main_model,0.104191708330086
CZSC_UV,UV,Bacteroides_fragilis,5241700,0.057729363,0.04131236,3.84799e-4,7.7265e-5,0.073228151,0.051990194000000003,0.004480614,0.007506173,13,3,0.042961005,0.013853805,0.016417002,3.07534e-4,0.021237957,0.003025559,-0.029107199,UV,2376441.608,1201577.173,0.296175478,CZSC_UV,Bacteroides fragilis,Point estimate,0.296175478281209,0.296175478281209,0.296175478281209,11717,8042,Quantifiable,Quantifiable,0.296175478,2.8120900052996944e-10,Point estimate,Eligible_main_model,0.296175478281209
WFSW_UV,UV,Bordetella_hinzii,5033537,0.002915246,0.003659852,0.001616954,0.002441027,0.017255659,0.047902896,0.018145725,0.021930206,227,642,15.46953796,34.8496363,-7.44606e-4,-8.24073e-4,-0.030647237,0.00378448,19.38009835,UV,402288.0685,599338.5787,-0.17313508,WFSW_UV,Bordetella hinzii,Point estimate,-0.17313508164799,-0.17313508164799,-0.17313508164799,3441,7608,Quantifiable,Quantifiable,-0.17313508,-1.6479899944688015e-9,Point estimate,Eligible_main_model,-0.17313508164799
SZSG_UV,UV,Bordetella_hinzii,5033537,0.002419571,0.002350236,3.15881e-4,4.6071e-4,0.00614836,0.006936276,0.020150088,0.018899333,31,49,2.545364972,4.142011834,6.93349e-5,-1.44829e-4,-7.87915e-4,-0.001250755,1.596646862,UV,1534440.882,640134.4246,0.379678978,SZSG_UV,Bordetella hinzii,Point estimate,0.37967897793781,0.37967897793781,0.37967897793781,4863,4827,Quantifiable,Quantifiable,0.379678978,-6.218997539164661e-11,Point estimate,Eligible_main_model,0.37967897793781
SZBH_UV_Cl,UV_Cl,Bordetella_hinzii,5033537,0.004119767,0.00277757,0.001301669,8.02219e-4,0.016959645,0.009809603,0.020775145,0.013492949,212,63,10.22327241,4.506115442,0.001342197,4.9945e-4,0.007150042,-0.007282197,-5.717156969,UV_Cl,2304819.894,615899.3241,0.573127266,SZBH_UV_Cl,Bordetella hinzii,Point estimate,0.57312726637732,0.57312726637732,0.57312726637732,9614,8629,Quantifiable,Quantifiable,0.573127266,3.7732006408219826e-10,Point estimate,Eligible_main_model,0.57312726637732
JXQ_O3,O3,Bordetella_hinzii,5033537,0.002762471,0.002110842,5.47726e-4,2.83896e-4,0.007424004,0.004839341,0.015586582,0.016532567,51,36,3.667745415,3.388235294,6.51629e-4,2.6383e-4,0.002584664,9.45986e-4,-0.279510121,O3,4999810.252,2354469.35,0.327060481,JXQ_O3,Bordetella hinzii,Point estimate,0.327060481434102,0.327060481434102,0.327060481434102,7165,7630,Quantifiable,Quantifiable,0.327060481,4.3410197658744204e-10,Point estimate,Eligible_main_model,0.327060481434102
HBZZ_West_Cl,Cl,Bordetella_hinzii,5033537,0.005523353,0.001505303,0.002314277,4.07268e-5,0.032896152,0.001909989,0.019219216,0,427,0,15.35860729,0,0.004018049,0.00227355,0.030986163,-0.019219216,-15.35860729,Cl,699560.2037,281748.8528,0.394962939,HBZZ_West_Cl,Bordetella hinzii,Point estimate,0.394962939090468,0.394962939090468,0.394962939090468,23316,8652,Quantifiable,Quantifiable,0.394962939,9.046796645151288e-11,Point estimate,Eligible_main_model,0.394962939090468
HBZZ_Song_O3,O3,Bordetella_hinzii,5033537,0.013082649,0.013509983,0.01153801,0.012080173,0.27925572,0.558714081,0.002555831,0.002709057,348,399,5.284577538,5.867388203,-4.27334e-4,-5.42163e-4,-0.279458361,1.53227e-4,0.582810666,O3,2459659.091,4050107.393,-0.21659162,HBZZ_Song_O3,Bordetella hinzii,Point estimate,-0.216591621202493,-0.216591621202493,-0.216591621202493,21645,40046,Quantifiable,Quantifiable,-0.21659162,-1.2024929940679383e-9,Point estimate,Eligible_main_model,-0.216591621202493
HBZZ_East_O3,O3,Bordetella_hinzii,5033537,0.004828414,0.003667203,0.001983893,0.001821185,0.025523802,0.01966331,0.018960833,0.010236703,331,126,13.61915734,6.825938567,0.001161211,1.62709e-4,0.005860491,-0.00872413,-6.793218774,O3,1495434.783,304569.2422,0.691081435,HBZZ_East_O3,Bordetella hinzii,Point estimate,0.691081435070822,0.691081435070822,0.691081435070822,13758,9470,Quantifiable,Quantifiable,0.691081435,7.082201491925844e-11,Point estimate,Eligible_main_model,0.691081435070822
HBZZ_East_Cl,Cl,Bordetella_hinzii,5033537,0.00477239,0.004148574,0.001063467,0.001494575,0.014951713,0.016622705,0.016670499,0.01835936,109,191,4.537507285,9.146633464,6.23816e-4,-4.31108e-4,-0.001670992,0.001688861,4.609126179,Cl,1526137.362,212746.2714,0.855731667,HBZZ_East_Cl,Bordetella hinzii,Point estimate,0.855731667393835,0.855731667393835,0.855731667393835,17476,7725,Quantifiable,Quantifiable,0.855731667,3.9383496464040485e-10,Point estimate,Eligible_main_model,0.855731667393835
GBD_UV_Cl,UV_Cl,Bordetella_hinzii,5033537,0.003357877,0.004269562,0.001768538,0.002214149,0.019303722,0.029361461,0.020724922,0.020021161,287,412,16.98023902,19.17081569,-9.11685e-4,-4.45611e-4,-0.010057739,-7.03761e-4,2.190576665,UV_Cl,1051491.562,1897747.253,-0.25643258,GBD_UV_Cl,Bordetella hinzii,Point estimate,-0.256432579430054,-0.256432579430054,-0.256432579430054,9426,11513,Quantifiable,Quantifiable,-0.25643258,5.699460348118635e-10,Point estimate,Eligible_main_model,-0.256432579430054
GBD_UF,UF,Bordetella_hinzii,5033537,0.002489105,0.003248809,9.01553e-4,0.001466365,0.009677688,0.015950613,0.016408893,0.020895268,112,220,8.939260915,13.45318902,-7.59704e-4,-5.64812e-4,-0.006272925,0.004486374,4.513928103,UF,3806730.76,896704.3907,0.627902865,GBD_UF,Bordetella hinzii,Point estimate,0.627902865170403,0.627902865170403,0.627902865170403,8631,8711,Quantifiable,Quantifiable,0.627902865,1.7040291400149954e-10,Point estimate,Eligible_main_model,0.627902865170403
GBD_O3,O3,Bordetella_hinzii,5033537,0.003248809,0.003357877,0.001466365,0.001768538,0.015950613,0.019303722,0.020895268,0.020724922,220,287,13.45318902,16.98023902,-1.09068e-4,-3.02173e-4,-0.003353109,-1.70345e-4,3.527050008,O3,896704.3905,1051491.562,-0.0691565,GBD_O3,Bordetella hinzii,Point estimate,-0.0691564958033926,-0.0691564958033926,-0.0691564958033926,8711,9426,Quantifiable,Quantifiable,-0.0691565,4.196607394924001e-9,Point estimate,Eligible_main_model,-0.0691564958033926
BXH_O3_Cl,O3_Cl,Bordetella_hinzii,5033537,0.004708021,0.003825938,0.002541155,0.002677243,0.056793464,0.1007693,0.021884246,0.022907783,710,885,29.96033421,45.95492782,8.82084e-4,-1.36087e-4,-0.043975836,0.001023537,15.99459362,O3_Cl,1004034.653,844540.2299,0.07512836,BXH_O3_Cl,Bordetella hinzii,Point estimate,0.0751283602736658,0.0751283602736658,0.0751283602736658,13521,14695,Quantifiable,Quantifiable,0.07512836,2.7366579835597094e-10,Point estimate,Eligible_main_model,0.0751283602736658
SZSG_UV,UV,Chryseobacterium_gleum,5643321,0.246583173,0.16336285,0.01389625,0.003630309,0.500705701,0.274412177,7.25628e-4,5.64472e-4,48,12,0.034493959,0.013016469,0.083220324,0.010265941,0.226293525,-1.61157e-4,-0.02147749,UV,18485547.83,4330422.519,0.630302053,SZSG_UV,Chryseobacterium gleum,Point estimate,0.630302053032279,0.630302053032279,0.630302053032279,58585,32654,Quantifiable,Quantifiable,0.630302053,3.227906830716165e-11,Point estimate,Eligible_main_model,0.630302053032279
SZSG_UV_Cl,UV_Cl,Chryseobacterium_gleum,5643321,0.037955842,0.096542444,3.38453e-5,3.70881e-4,0.04751936,0.126188994,0,0.007595267,0,19,0,0.034873903,-0.058586602,-3.37036e-4,-0.078669634,0.007595267,0.034873903,UV_Cl,413678.1557,1455700.024,-0.5464093,SZSG_UV_Cl,Chryseobacterium gleum,Point estimate,-0.546409300724642,-0.546409300724642,-0.546409300724642,7173,17308,Quantifiable,Quantifiable,-0.5464093,-7.246420130613274e-10,Point estimate,Eligible_main_model,-0.546409300724642
SZBH_UV_Cl,UV_Cl,Chryseobacterium_gleum,5643321,0.049605365,0.041019286,0.001315183,7.37155e-4,0.082234911,0.064972735,0.003034936,0.001184513,9,3,0.032149861,0.012959803,0.008586079,5.78028e-4,0.017262176,-0.001850423,-0.019190058,UV_Cl,2664663.316,449951.2503,0.77247688,SZBH_UV_Cl,Chryseobacterium gleum,Point estimate,0.772476880127369,0.772476880127369,0.772476880127369,11115,6304,Quantifiable,Quantifiable,0.77247688,1.273690042324915e-10,Point estimate,Eligible_main_model,0.772476880127369
HBZZ_West_Cl,Cl,Chryseobacterium_gleum,5643321,0.005590502,0.038628673,9.77793e-4,9.85235e-5,0.015905174,0.054534201,0.004036332,0,12,0,0.380360709,0,-0.03303817,8.79269e-4,-0.038629027,-0.004036332,-0.380360709,Cl,208103.8589,319263.2632,-0.18586882,HBZZ_West_Cl,Chryseobacterium gleum,Point estimate,-0.185868814901772,-0.185868814901772,-0.185868814901772,6936,9804,Quantifiable,Quantifiable,-0.18586882,5.0982279786726545e-9,Point estimate,Eligible_main_model,-0.185868814901772
HBZZ_Song_O3,O3,Chryseobacterium_gleum,5643321,0.139732438,0.098298325,4.23687e-4,3.10633e-4,0.17583547,0.123664062,0.00198253,0.004293115,2,10,0.002536285,0.01802682,0.041434113,1.13054e-4,0.052171408,0.002310585,0.015490536,O3,1587840.909,1021780.827,0.191449238,HBZZ_Song_O3,Chryseobacterium gleum,Point estimate,0.191449237738158,0.191449237738158,0.191449237738158,13973,10103,Quantifiable,Quantifiable,0.191449238,-2.6184199253265206e-10,Point estimate,Eligible_main_model,0.191449237738158
HBZZ_East_Cl,Cl,Chryseobacterium_gleum,5643321,0.007528368,0.003004082,0.001266453,3.98701e-5,0.02261647,0.004412296,0.006958636,0.001088435,74,0,1.74179122,0,0.004524286,0.001226583,0.018204174,-0.005870201,-1.74179122,Cl,933619.5091,85428.9882,1.038564656,HBZZ_East_Cl,Chryseobacterium gleum,Point estimate,1.03856465552207,1.03856465552207,1.03856465552207,10691,3102,Quantifiable,Quantifiable,1.038564656,-4.77929917863662e-10,Point estimate,Eligible_main_model,1.03856465552207
GBD_UF,UF,Chryseobacterium_gleum,5643321,0.042541617,0.158709384,1.40874e-4,0.002035504,0.05396769,0.246777917,0.002213837,0.002827817,3,40,0.012496043,0.044660402,-0.116167767,-0.001894629,-0.192810226,6.1398e-4,0.03216435899999999,UF,3581352.54,3552332.891,0.003533417,GBD_UF,Chryseobacterium gleum,Point estimate,0.00353341702993415,0.00353341702993415,0.00353341702993415,8120,34509,Quantifiable,Quantifiable,0.003533417,2.9934149776977836e-11,Point estimate,Eligible_main_model,0.00353341702993415
GBD_O3,O3,Chryseobacterium_gleum,5643321,0.158709384,0.087316139,0.002035504,4.37154e-4,0.246777917,0.119662518,0.002827817,0.007206234,40,25,0.044660402,0.050735358,0.071393245,0.00159835,0.127115399,0.004378417,0.006074956,O3,3552332.891,1740772.95,0.309771527,GBD_O3,Chryseobacterium gleum,Point estimate,0.309771527390528,0.309771527390528,0.309771527390528,34509,15605,Quantifiable,Quantifiable,0.309771527,3.905279988281052e-10,Point estimate,Eligible_main_model,0.309771527390528
BXH_O3_Cl,O3_Cl,Chryseobacterium_gleum,5643321,0.007277807,0.003492801,6.59541e-4,1.80567e-4,0.013833698,0.005811117,0.004643603,0.001156771,27,0,0.657398164,0,0.003785005,4.78973e-4,0.008022581,-0.003486832,-0.657398164,O3_Cl,1343910.891,215862.069,0.794194138,BXH_O3_Cl,Chryseobacterium gleum,Point estimate,0.794194138174742,0.794194138174742,0.794194138174742,18098,3756,Quantifiable,Quantifiable,0.794194138,1.7474199864864204e-10,Point estimate,Eligible_main_model,0.794194138174742
WFSW_UV,UV,Cupriavidus_metallidurans,6901105,0.002365128,0.002097055,0.001222848,0.001586123,0.082983667,0.15274409,0.004033933,0.003794456,42,75,2.573214067,5.182421227,2.68073e-4,-3.63275e-4,-0.069760422,-2.39477e-4,2.60920716,UV,464601.216,755081.5296,-0.21091351,WFSW_UV,Cupriavidus metallidurans,Point estimate,-0.210913504779847,-0.210913504779847,-0.210913504779847,3974,9585,Quantifiable,Quantifiable,-0.21091351,5.220153004303896e-9,Point estimate,Eligible_main_model,-0.210913504779847
SZSG_UV,UV,Cupriavidus_metallidurans,6901105,0.002140817,0.001914331,6.66705e-4,5.71068e-4,0.026821647,0.022957338,0.004859429,0.004003999,32,18,2.16596724,1.362500946,2.26485e-4,9.56369e-5,0.003864309,-8.55431e-4,-0.803466294,UV,1360897.291,551414.7374,0.39234698,SZSG_UV,Cupriavidus metallidurans,Point estimate,0.392346980338826,0.392346980338826,0.392346980338826,4313,4158,Quantifiable,Quantifiable,0.39234698,3.3882596728318504e-10,Point estimate,Eligible_main_model,0.392346980338826
SZSG_UV_Cl,UV_Cl,Cupriavidus_metallidurans,6901105,0.004531303,0.001736099,5.43391e-4,4.7688e-4,0.019174466,0.006886868,0.0034458,0.002583631,16,10,0.511656167,0.83465487,0.002795205,6.65111e-5,0.012287597,-8.62169e-4,0.322998703,UV_Cl,172553.3308,106141.289,0.211038989,SZSG_UV_Cl,Cupriavidus metallidurans,Point estimate,0.211038989250916,0.211038989250916,0.211038989250916,2992,1262,Quantifiable,Quantifiable,0.211038989,2.5091598243598407e-10,Point estimate,Eligible_main_model,0.211038989250916
SZFX_UV,UV,Cupriavidus_metallidurans,6901105,0.001540478,0.00149237,4.96587e-4,4.81227e-4,0.011397595,0.011566409,0.001024948,5.90201e-4,2,2,0.188129057,0.194193611,4.81082e-5,1.53599e-5,-1.68814e-4,-4.34747e-4,0.006064554,UV,364842.6933,358797.6271,0.007256091,SZFX_UV,Cupriavidus metallidurans,Point estimate,0.00725609087626709,0.00725609087626709,0.00725609087626709,2450,2890,Quantifiable,Quantifiable,0.007256091,-1.2373291020245647e-10,Point estimate,Eligible_main_model,0.00725609087626709
SZBH_UV_Cl,UV_Cl,Cupriavidus_metallidurans,6901105,0.003076754,0.009212148,0.001594527,0.002885335,0.157232936,0.221094448,0.010106007,0.003429499,256,148,12.05670419,2.327995722,-0.006135394,-0.001290808,-0.063861512,-0.006676508,-9.728708465,UV_Cl,3529630.05,2391579.401,0.169044384,SZBH_UV_Cl,Cupriavidus metallidurans,Point estimate,0.169044384003021,0.169044384003021,0.169044384003021,14723,33507,Quantifiable,Quantifiable,0.169044384,3.021000116731898e-12,Point estimate,Eligible_main_model,0.169044384003021
JXQ_O3,O3,Cupriavidus_metallidurans,6901105,0.002609582,0.002501773,8.54501e-4,6.45984e-4,0.08985619,0.079854748,0.005384767,0.003293064,34,16,1.887944916,0.926730379,1.07809e-4,2.08517e-4,0.010001442,-0.002091703,-0.961214537,O3,4553909.519,1843151.432,0.392823379,JXQ_O3,Cupriavidus metallidurans,Point estimate,0.392823379360403,0.392823379360403,0.392823379360403,6526,5973,Quantifiable,Quantifiable,0.392823379,3.604030407444725e-10,Point estimate,Eligible_main_model,0.392823379360403
JXQ_Cl,Cl,Cupriavidus_metallidurans,6901105,0.001897377,0.002045325,5.47738e-4,6.72066e-4,0.036462567,0.049835787,0.004269591,0.002975775,25,15,1.909271422,1.062699256,-1.47947e-4,-1.24328e-4,-0.013373221,-0.001293816,-0.846572166,Cl,804765.9465,538957.2594,0.174115265,JXQ_Cl,Cupriavidus metallidurans,Point estimate,0.174115265007814,0.174115265007814,0.174115265007814,4115,3970,Quantifiable,Quantifiable,0.174115265,7.813999447492392e-12,Point estimate,Eligible_main_model,0.174115265007814
HBZZ_West_Cl,Cl,Cupriavidus_metallidurans,6901105,0.005404207,0.002177332,0.002259638,0.001741026,1.597282464,1.186808924,0.017809239,0.007897903,627,262,16.81190508,17.4364435,0.003226875,5.18613e-4,0.41047354,-0.009911336,0.624538417,Cl,1180395.331,411160.5428,0.458016052,HBZZ_West_Cl,Cupriavidus metallidurans,Point estimate,0.458016052268938,0.458016052268938,0.458016052268938,39342,12626,Quantifiable,Quantifiable,0.458016052,2.6893798299454375e-10,Point estimate,Eligible_main_model,0.458016052268938
