.row_id,Feature,SHAP_value,Feature_value,Feature_value_scaled
38,Delta Breadth,-0.31895488500595093,-0.082782253,0.5612000333741853
38,Delta Pi,0.014130333438515663,-2.74949e-4,0.6233765868150989
38,Delta SNV Density,0.0028049019165337086,0.271387246,0.39588772174084824
38,Disinfection Type,-0.16693235095590353,NA,NA
38,Initial Breadth,0.06630643457174301,0.516127724,0.6269189092709229
39,Delta Breadth,-0.2123713195323944,-0.08745808,0.5578323455815434
39,Delta Pi,0.04735957458615303,0.001052435,0.6407575219803914
39,Delta SNV Density,-0.008820177055895329,0.320673667,0.3967225970485948
39,Disinfection Type,0.35888543957844377,NA,NA
39,Initial Breadth,0.07714614272117615,0.536933238,0.652200989558342
40,Delta Breadth,0.1094653382897377,0.108263594,0.698797674770422
40,Delta Pi,-0.046442873775959015,-4.68536e-4,0.6208417339798655
40,Delta SNV Density,-0.029939182102680206,-0.402993923,0.3844642064077437
40,Disinfection Type,-0.04427828919142485,NA,NA
40,Initial Breadth,-0.04947875440120697,0.624391318,0.7584767681977705
41,Delta Breadth,0.2199595719575882,0.099058031,0.6921675188344781
41,Delta Pi,0.10082945972681046,-0.007931722,0.523117825907658
41,Delta SNV Density,-0.08900042623281479,-0.059280057,0.3902864636102601
41,Disinfection Type,0.02142460597679019,NA,NA
41,Initial Breadth,0.02326139062643051,0.225163645,0.27335027328178185
42,Delta Breadth,0.16429157555103302,0.081678928,0.6796505046207001
42,Delta Pi,-0.01937953755259514,3.48056e-4,0.63153429363743
42,Delta SNV Density,-0.03504124656319618,-0.015509074,0.3910279115012013
42,Disinfection Type,0.07970973057672381,NA,NA
42,Initial Breadth,0.030370885506272316,0.169730318,0.20598977337715266
43,Delta Breadth,0.2560679614543915,0.067824961,0.6696724118585932
43,Delta Pi,0.030446218326687813,-0.002081771,0.5997178294116465
43,Delta SNV Density,-0.028584718704223633,-0.010861383,0.39110663992934047
43,Disinfection Type,0.017450982704758644,NA,NA
43,Initial Breadth,0.024199625477194786,0.28035253,0.34041373643597955
44,Delta Breadth,-0.08869214355945587,-0.006125897,0.6164105179215424
44,Delta Pi,-0.013031729497015476,-6.96628e-4,0.61785506827972
44,Delta SNV Density,-0.016906291246414185,0.044478945,0.3920440639181872
44,Disinfection Type,0.011125313118100166,NA,NA
44,Initial Breadth,-0.039527080953121185,0.823149289,1
45,Delta Breadth,0.6458669304847717,0.297587622,0.8351552042404821
45,Delta Pi,0.12676873803138733,-0.004399535,0.5693687323813605
45,Delta SNV Density,0.07952965050935745,-0.794492183,0.3778325171175083
45,Disinfection Type,-0.053171999752521515,NA,NA
45,Initial Breadth,-0.09061732143163681,0.685027637,0.8321597488389391
46,Delta Breadth,-0.05178610607981682,-0.003267609,0.6184691530261891
46,Delta Pi,0.036219850182533264,-0.004180187,0.5722409030317802
46,Delta SNV Density,-0.01896759308874607,-0.018262746,0.39098126634596814
46,Disinfection Type,-0.02706148475408554,NA,NA
46,Initial Breadth,0.004997710231691599,0.060086653,0.07275490393163492
47,Delta Breadth,0.19375774264335632,0.077591113,0.6767063228376533
47,Delta Pi,-0.010085008107125759,-0.001316271,0.6097413839136079
47,Delta SNV Density,-0.01872597634792328,-0.004437207,0.3912154606918588
47,Disinfection Type,-0.0666656056419015,NA,NA
47,Initial Breadth,0.0202469602227211,0.142503617,0.17290490747845122
48,Delta Breadth,0.17083577811717987,0.001703886,0.6220497908519002
48,Delta Pi,-0.00948577281087637,0,0.6269768040414343
48,Delta SNV Density,-0.0030435677617788315,0,0.3912906236776163
48,Disinfection Type,-0.03221360640600324,NA,NA
48,Initial Breadth,-0.012931409291923046,0.002745736,0.003076372204505315
49,Delta Breadth,-0.4232863485813141,-0.08147481,0.562141697775087
49,Delta Pi,-0.023590946570038795,-0.004056758,0.5738570980789685
49,Delta SNV Density,0.02334914356470108,-0.018409345,0.39097878306796263
49,Disinfection Type,-0.16082026856020093,NA,NA
49,Initial Breadth,0.07998675853013992,0.092475879,0.11211307658621891
50,Delta Breadth,-0.14354997873306274,-0.037200113,0.5940298229366512
50,Delta Pi,0.03162679448723793,-3.06438e-4,0.6229642658383356
50,Delta SNV Density,-0.025587813928723335,-0.076495388,0.3899948487095436
50,Disinfection Type,0.3531588581390679,NA,NA
